doc_id;babelSynsetID;fragment;count
2023-RG;bn:00014137n;business;7
2023-RG;bn:00015423n;capacity;5
2023-RG;bn:00016287n;implementation;1
2023-RG;bn:00016413n;type;16
2023-RG;bn:00017029n;mobile phone;1
2023-RG;bn:00017182n;cia;1
2023-RG;bn:00017624n;probability;3
2023-RG;bn:00017761n;feature;8
2023-RG;bn:00019285n;citizens;1
2023-RG;bn:00019404n;proposal;15
2023-RG;bn:00020354n;code;7
2023-RG;bn:00020358n;developers;2
2023-RG;bn:00020452n;process;43
2023-RG;bn:00021221n;communication;2
2023-RG;bn:00021248n;community;6
2023-RG;bn:00021286n;company;3
2023-RG;bn:00021383n;complexity;1
2023-RG;bn:00021477n;life;1
2023-RG;bn:00021480n;hardware;1
2023-RG;bn:00021494n;computer science;1
2023-RG;bn:00021497n;software;9
2023-RG;bn:00021525n;privacy;6
2023-RG;bn:00021547n;concept;10
2023-RG;bn:00021553n;conceptualization;3
2023-RG;bn:00021748n;confidentiality;2
2023-RG;bn:00021769n;conflict;1
2023-RG;bn:00021927n;implication;3
2023-RG;bn:00021961n;results;15
2023-RG;bn:00022095n;consumer;1
2023-RG;bn:00022168n;context;14
2023-RG;bn:00022227n;contract;2
2023-RG;bn:00022303n;control systems;2
2023-RG;bn:00023208n;counterparts;1
2023-RG;bn:00023853n;criteria;5
2023-RG;bn:00023869n;literature analysis;1
2023-RG;bn:00024180n;cryptography;1
2023-RG;bn:00024712n;network;2
2023-RG;bn:00025083n;terms;7
2023-RG;bn:00025331n;information systems;8
2023-RG;bn:00025333n;database;5
2023-RG;bn:00025400n;davis;1
2023-RG;bn:00025693n;decision making;4
2023-RG;bn:00025801n;deduction;1
2023-RG;bn:00025913n;lack;1
2023-RG;bn:00025928n;definition;17
2023-RG;bn:00026650n;findings;3
2023-RG;bn:00026721n;driver;2
2023-RG;bn:00026817n;diagram;2
2023-RG;bn:00026980n;education;3
2023-RG;bn:00027407n;handicap;1
2023-RG;bn:00027523n;treatment;1
2023-RG;bn:00028015n;papers;1
2023-RG;bn:00028142n;domain;1
2023-RG;bn:00029678n;economy;1
2023-RG;bn:00029876n;effectiveness;1
2023-RG;bn:00030159n;potential;1
2023-RG;bn:00030581n;emotions;2
2023-RG;bn:00030609n;empirical study;2
2023-RG;bn:00030721n;goal;7
2023-RG;bn:00030747n;risk;2
2023-RG;bn:00030917n;enjoyment;1
2023-RG;bn:00031027n;entities;19
2023-RG;bn:00031654n;respect;3
2023-RG;bn:00031973n;evaluation;1
2023-RG;bn:00032045n;evidences;2
2023-RG;bn:00032100n;example;4
2023-RG;bn:00032306n;experience;6
2023-RG;bn:00032322n;expert;3
2023-RG;bn:00032340n;exploration;1
2023-RG;bn:00032768n;beliefs;4
2023-RG;bn:00033729n;way;6
2023-RG;bn:00035375n;flow diagram;2
2023-RG;bn:00035907n;kind;1
2023-RG;bn:00036197n;framework;1
2023-RG;bn:00036845n;interaction;23
2023-RG;bn:00037702n;code for;2
2023-RG;bn:00043361n;healthcare;13
2023-RG;bn:00043952n;heuristics;1
2023-RG;bn:00044657n;trust system;1
2023-RG;bn:00045088n;http;2
2023-RG;bn:00045632n;theory;2
2023-RG;bn:00045822n;identifier;1
2023-RG;bn:00046516n;individuals;12
2023-RG;bn:00046576n;industry;6
2023-RG;bn:00046705n;information;25
2023-RG;bn:00046954n;institution;1
2023-RG;bn:00047017n;integrity;25
2023-RG;bn:00047021n;reason;1
2023-RG;bn:00047088n;user interface;7
2023-RG;bn:00047181n;interoperability;5
2023-RG;bn:00047238n;interview;1
2023-RG;bn:00048592n;june;1
2023-RG;bn:00049573n;project;4
2023-RG;bn:00049910n;language;3
2023-RG;bn:00050906n;vocabulary;1
2023-RG;bn:00050954n;freedom;1
2023-RG;bn:00050986n;licenses;2
2023-RG;bn:00051057n;life style;1
2023-RG;bn:00051538n;literature;21
2023-RG;bn:00053116n;management;7
2023-RG;bn:00054416n;product;15
2023-RG;bn:00056037n;motivation;1
2023-RG;bn:00056443n;interpretation;1
2023-RG;bn:00056990n;natural language;1
2023-RG;bn:00057017n;environment;9
2023-RG;bn:00057551n;article;10
2023-RG;bn:00058285n;number;1
2023-RG;bn:00059480n;organizations;18
2023-RG;bn:00059928n;overview;8
2023-RG;bn:00060099n;bpm;2
2023-RG;bn:00060466n;research papers;1
2023-RG;bn:00060834n;party;1
2023-RG;bn:00061149n;ease;1
2023-RG;bn:00061450n;people;3
2023-RG;bn:00061500n;perception;3
2023-RG;bn:00061736n;personality;1
2023-RG;bn:00061931n;phenomenon;2
2023-RG;bn:00061947n;foundation;1
2023-RG;bn:00062020n;phone;1
2023-RG;bn:00063351n;politics;1
2023-RG;bn:00064428n;principles;4
2023-RG;bn:00067181n;report;1
2023-RG;bn:00067253n;reputation;1
2023-RG;bn:00067280n;research;45
2023-RG;bn:00068037n;robustness;2
2023-RG;bn:00068562n;run time;1
2023-RG;bn:00069329n;satisfaction;1
2023-RG;bn:00069579n;strategy;3
2023-RG;bn:00069670n;science;5
2023-RG;bn:00070697n;set;20
2023-RG;bn:00070731n;trustor;53
2023-RG;bn:00072539n;social system;1
2023-RG;bn:00072545n;social science;5
2023-RG;bn:00072566n;society;1
2023-RG;bn:00072649n;software product;1
2023-RG;bn:00073217n;specification;1
2023-RG;bn:00074904n;subjectivity;1
2023-RG;bn:00075142n;summary;1
2023-RG;bn:00075772n;system software;1
2023-RG;bn:00075812n;table;6
2023-RG;bn:00076251n;taxonomy;3
2023-RG;bn:00076341n;technique;1
2023-RG;bn:00076732n;text;9
2023-RG;bn:00077270n;time;4
2023-RG;bn:00077585n;tool;4
2023-RG;bn:00078496n;trustworthiness;82
2023-RG;bn:00078813n;typer;2
2023-RG;bn:00079372n;usefulness;2
2023-RG;bn:00079511n;value;1
2023-RG;bn:00081578n;workflow;1
2023-RG;bn:00081857n;year;1
2023-RG;bn:00082225v;fulfilled;3
2023-RG;bn:00082285v;act;2
2023-RG;bn:00082313v;motivating;1
2023-RG;bn:00082392v;summarizing;1
2023-RG;bn:00082553v;changing;1
2023-RG;bn:00082596v;analyze;7
2023-RG;bn:00082665v;expected;1
2023-RG;bn:00082720v;assess;4
2023-RG;bn:00082812v;ensure;7
2023-RG;bn:00082820v;expected;1
2023-RG;bn:00083095v;rely;9
2023-RG;bn:00083202v;be given;1
2023-RG;bn:00083240v;related;18
2023-RG;bn:00083414v;do good;1
2023-RG;bn:00083451v;depending;6
2023-RG;bn:00084373v;computing;2
2023-RG;bn:00084737v;licensed;1
2023-RG;bn:00084931v;selected;8
2023-RG;bn:00085337v;occur;1
2023-RG;bn:00085428v;trusted;4
2023-RG;bn:00085560v;conditioned;1
2023-RG;bn:00085799v;cope with;1
2023-RG;bn:00085851v;cost;1
2023-RG;bn:00086008v;created;2
2023-RG;bn:00086435v;taken for;1
2023-RG;bn:00086468v;defined;1
2023-RG;bn:00086557v;demo;1
2023-RG;bn:00086713v;shapes;3
2023-RG;bn:00086833v;elaborate;2
2023-RG;bn:00087107v;performed;5
2023-RG;bn:00087587v;enabling;8
2023-RG;bn:00087763v;evaluate;2
2023-RG;bn:00087881v;explored;2
2023-RG;bn:00088162v;solved;1
2023-RG;bn:00088693v;gathered;1
2023-RG;bn:00089070v;grounded;5
2023-RG;bn:00089724v;inform;1
2023-RG;bn:00089841v;translating;1
2023-RG;bn:00089885v;investigate;1
2023-RG;bn:00090224v;position;2
2023-RG;bn:00092103v;protect;1
2023-RG;bn:00093287v;states;1
2023-RG;bn:00094713v;synthesize;1
2023-RG;bn:00096196a;sheer;1
2023-RG;bn:00097181a;antecedent;1
2023-RG;bn:00099532a;characteristic;2
2023-RG;bn:00099598a;main;2
2023-RG;bn:00100091a;common;1
2023-RG;bn:00100148a;complex;2
2023-RG;bn:00101192a;dependent;1
2023-RG;bn:00101268a;detailed;1
2023-RG;bn:00101358a;difficult;4
2023-RG;bn:00102123a;suitable;1
2023-RG;bn:00102154a;emergent;1
2023-RG;bn:00102589a;explicit;1
2023-RG;bn:00102971a;financial;1
2023-RG;bn:00103419a;operational;2
2023-RG;bn:00105210a;institutional;2
2023-RG;bn:00105239a;integrative;1
2023-RG;bn:00106672a;methodological;4
2023-RG;bn:00107182a;necessary;6
2023-RG;bn:00107970a;organizational;4
2023-RG;bn:00108829a;possible;2
2023-RG;bn:00108949a;preliminary;1
2023-RG;bn:00109211a;public;1
2023-RG;bn:00109650a;related;30
2023-RG;bn:00110347a;semantic;1
2023-RG;bn:00111685a;technological;2
2023-RG;bn:00112160a;trustful;1
2023-RG;bn:00112161a;trustworthy;3
2023-RG;bn:00113948a;worthy;1
2023-RG;bn:00114778r;usually;1
2023-RG;bn:00115474r;fully;1
2023-RG;bn:00122437n;research question;5
2023-RG;bn:00178895n;primary research;7
2023-RG;bn:00212508n;google;1
2023-RG;bn:00222436n;user needs;1
2023-RG;bn:00353055n;quality;6
2023-RG;bn:00388861n;citation analysis;1
2023-RG;bn:00491983n;software quality;1
2023-RG;bn:00632106n;profit;2
2023-RG;bn:00655130n;enterprise architecture;1
2023-RG;bn:00660489n;transaction cost;1
2023-RG;bn:00708343n;iso;7
2023-RG;bn:00719250n;information security;2
2023-RG;bn:00737883n;google scholar;1
2023-RG;bn:00786792n;internal validity;1
2023-RG;bn:00858646n;accountability;1
2023-RG;bn:00875146n;business process reengineering;2
2023-RG;bn:00943718n;digital environment;2
2023-RG;bn:00946219n;problem domain;1
2023-RG;bn:00983111n;traceability;10
2023-RG;bn:01018757n;primary source;3
2023-RG;bn:01070291n;technical report;1
2023-RG;bn:01089896n;personal information;1
2023-RG;bn:01102334n;scalability;1
2023-RG;bn:01115911n;supply chain;2
2023-RG;bn:01156701n;digital library;1
2023-RG;bn:01187943n;culture;2
2023-RG;bn:01190125n;scenario;1
2023-RG;bn:01225375n;cloud;1
2023-RG;bn:01241563n;functional design;1
2023-RG;bn:01307888n;social construct;1
2023-RG;bn:01592054n;organizational culture;1
2023-RG;bn:01650764n;transaction;4
2023-RG;bn:01652179n;software development lifecycle;1
2023-RG;bn:01703381n;functional requirements;3
2023-RG;bn:01770377n;social entities;8
2023-RG;bn:01834425n;software development;1
2023-RG;bn:01965074n;user requirements;1
2023-RG;bn:02001127n;literature review;6
2023-RG;bn:02004095n;org;4
2023-RG;bn:02138008n;system engineers;5
2023-RG;bn:02161285n;scm;6
2023-RG;bn:02245863n;usability;6
2023-RG;bn:02286778n;systems research;1
2023-RG;bn:02347262n;soft goal;2
2023-RG;bn:02352276n;systematic literature review;3
2023-RG;bn:02387665n;collaboration;2
2023-RG;bn:02404147n;quality assurance;1
2023-RG;bn:02468375n;strategic alignment;1
2023-RG;bn:02631373n;objectif;3
2023-RG;bn:02705316n;research design;1
2023-RG;bn:02747390n;research community;1
2023-RG;bn:02788029n;business process;3
2023-RG;bn:02840906n;remainder;1
2023-RG;bn:02857980n;cost efficiency;1
2023-RG;bn:02932391n;science studies;1
2023-RG;bn:03086464n;emergence;1
2023-RG;bn:03086504n;complex system;1
2023-RG;bn:03097420n;open access;1
2023-RG;bn:03115295n;precondition;2
2023-RG;bn:03136677n;research literature;1
2023-RG;bn:03137989n;audit trail;1
2023-RG;bn:03155334n;system design;5
2023-RG;bn:03181002n;financial sector;1
2023-RG;bn:03189203n;social norms;1
2023-RG;bn:03245758n;engineering process;1
2023-RG;bn:03251267n;supply;2
2023-RG;bn:03253409n;authentication;6
2023-RG;bn:03313195n;creative commons;2
2023-RG;bn:03343447n;requirements;8
2023-RG;bn:03376135n;information systems research;1
2023-RG;bn:03378678n;ieee;1
2023-RG;bn:03387425n;abstraction levels;7
2023-RG;bn:03468279n;presentation;1
2023-RG;bn:03558977n;process specification;1
2023-RG;bn:03593973n;working prototype;2
2023-RG;bn:03723402n;eai;1
2023-RG;bn:03731507n;dataset;2
2023-RG;bn:03786890n;body of knowledge;1
2023-RG;bn:03792593n;computing power;1
2023-RG;bn:03820659n;examiner;1
2023-RG;bn:03829846n;secondary research;2
2023-RG;bn:03880513n;requirements engineering;1
2023-RG;bn:03883152n;stakeholders;1
2023-RG;bn:03897980n;product design;1
2023-RG;bn:15125301n;system;47
2023-RG;bn:15182937n;digital systems;1
2023-RG;bn:15352255n;gambetta;1
2023-RG;bn:15688302n;human errors;1
2023-RG;bn:15701637n;social context;4
2023-RG;bn:15885362n;institutional trust;2
2023-RG;bn:16232802n;s18;10
2023-RZS;bn:00000008n;decade;1
2023-RZS;bn:00000318n;ability;14
2023-RZS;bn:00000551n;faculty member;1
2023-RZS;bn:00000648n;acceptance;1
2023-RZS;bn:00000670n;availability;2
2023-RZS;bn:00000725n;skills;2
2023-RZS;bn:00000777n;accumulation;1
2023-RZS;bn:00000870n;success;1
2023-RZS;bn:00001127n;action;1
2023-RZS;bn:00001176n;actors;28
2023-RZS;bn:00001227n;promotion;1
2023-RZS;bn:00001265n;adaptability;1
2023-RZS;bn:00001296n;addition;2
2023-RZS;bn:00001426n;governance;4
2023-RZS;bn:00001961n;authority;3
2023-RZS;bn:00002293n;dissemination;2
2023-RZS;bn:00002355n;al;1
2023-RZS;bn:00003251n;ambassador;1
2023-RZS;bn:00003798n;analysis;6
2023-RZS;bn:00005095n;application;3
2023-RZS;bn:00005105n;technology;14
2023-RZS;bn:00005418n;archetypes;1
2023-RZS;bn:00005956n;artefact;2
2023-RZS;bn:00006504n;assets;1
2023-RZS;bn:00006532n;companion;1
2023-RZS;bn:00007117n;auditability;2
2023-RZS;bn:00007266n;austria;1
2023-RZS;bn:00007269n;vienna;1
2023-RZS;bn:00007286n;authenticity;1
2023-RZS;bn:00007287n;authors;4
2023-RZS;bn:00007366n;automation;1
2023-RZS;bn:00007703n;bachelor;1
2023-RZS;bn:00008794n;infrastructure;2
2023-RZS;bn:00009657n;behavior;1
2023-RZS;bn:00009718n;credibility;1
2023-RZS;bn:00010224n;reference list;2
2023-RZS;bn:00013640n;budget;4
2023-RZS;bn:00014137n;business;17
2023-RZS;bn:00015097n;campus;1
2023-RZS;bn:00015423n;capacity;2
2023-RZS;bn:00016413n;type;5
2023-RZS;bn:00016429n;common rules;1
2023-RZS;bn:00017124n;core;1
2023-RZS;bn:00017153n;focus;1
2023-RZS;bn:00017624n;probability;1
2023-RZS;bn:00017761n;feature;4
2023-RZS;bn:00018661n;selection;2
2023-RZS;bn:00019285n;citizens;4
2023-RZS;bn:00019586n;classrooms;1
2023-RZS;bn:00019763n;customer;9
2023-RZS;bn:00019764n;guest;1
2023-RZS;bn:00020452n;process;25
2023-RZS;bn:00020471n;cohesion;1
2023-RZS;bn:00020647n;university students;2
2023-RZS;bn:00021127n;european union;1
2023-RZS;bn:00021207n;democracy;1
2023-RZS;bn:00021221n;communication;4
2023-RZS;bn:00021286n;company;1
2023-RZS;bn:00021383n;complexity;2
2023-RZS;bn:00021477n;life;3
2023-RZS;bn:00021483n;storage;2
2023-RZS;bn:00021497n;software;7
2023-RZS;bn:00021547n;concept;4
2023-RZS;bn:00021551n;innovation;1
2023-RZS;bn:00021723n;conferences;1
2023-RZS;bn:00021769n;conflict;1
2023-RZS;bn:00021961n;results;10
2023-RZS;bn:00022095n;consumer;1
2023-RZS;bn:00022168n;context;11
2023-RZS;bn:00022227n;contract;2
2023-RZS;bn:00022452n;cooperation;1
2023-RZS;bn:00022536n;copyright;1
2023-RZS;bn:00022991n;creation;1
2023-RZS;bn:00023119n;council;2
2023-RZS;bn:00023295n;curriculum;4
2023-RZS;bn:00023853n;criteria;2
2023-RZS;bn:00024712n;network;4
2023-RZS;bn:00025083n;terms;2
2023-RZS;bn:00025331n;information systems;3
2023-RZS;bn:00025693n;decision making;2
2023-RZS;bn:00025885n;guardian;1
2023-RZS;bn:00025928n;definition;2
2023-RZS;bn:00026721n;driver;8
2023-RZS;bn:00026838n;negotiation;1
2023-RZS;bn:00026980n;education;7
2023-RZS;bn:00027976n;physician;1
2023-RZS;bn:00029239n;responsibilities;5
2023-RZS;bn:00029687n;ecosystem;7
2023-RZS;bn:00029806n;student;18
2023-RZS;bn:00030581n;emotions;2
2023-RZS;bn:00030610n;empirical analysis;1
2023-RZS;bn:00030721n;goal;14
2023-RZS;bn:00030738n;end products;4
2023-RZS;bn:00030747n;risk;2
2023-RZS;bn:00030844n;participation;1
2023-RZS;bn:00031027n;entities;14
2023-RZS;bn:00031063n;submission;1
2023-RZS;bn:00031896n;europe;3
2023-RZS;bn:00031973n;evaluation;3
2023-RZS;bn:00032021n;event;2
2023-RZS;bn:00032060n;evolution;4
2023-RZS;bn:00032100n;example;1
2023-RZS;bn:00032306n;experience;4
2023-RZS;bn:00032309n;experiment;1
2023-RZS;bn:00032322n;expert;1
2023-RZS;bn:00032685n;faculty;3
2023-RZS;bn:00032768n;beliefs;5
2023-RZS;bn:00033729n;way;1
2023-RZS;bn:00033948n;feedback;2
2023-RZS;bn:00035907n;kind;1
2023-RZS;bn:00036845n;interaction;38
2023-RZS;bn:00041942n;group;1
2023-RZS;bn:00043636n;helpfulness;1
2023-RZS;bn:00044107n;higher education;6
2023-RZS;bn:00044421n;holistic approach;2
2023-RZS;bn:00044620n;honesty;4
2023-RZS;bn:00045088n;http;1
2023-RZS;bn:00045800n;idea;1
2023-RZS;bn:00045822n;identifier;1
2023-RZS;bn:00045979n;vision;1
2023-RZS;bn:00046139n;significance;1
2023-RZS;bn:00046516n;individuals;6
2023-RZS;bn:00046576n;industry;1
2023-RZS;bn:00046705n;information;11
2023-RZS;bn:00046958n;teacher;15
2023-RZS;bn:00047017n;integrity;19
2023-RZS;bn:00047088n;user interface;1
2023-RZS;bn:00047114n;version;1
2023-RZS;bn:00047181n;interoperability;1
2023-RZS;bn:00048242n;problem;3
2023-RZS;bn:00049551n;lab;4
2023-RZS;bn:00049573n;project;6
2023-RZS;bn:00050488n;lecture;1
2023-RZS;bn:00050986n;licenses;1
2023-RZS;bn:00051538n;literature;6
2023-RZS;bn:00053116n;management;6
2023-RZS;bn:00053458n;market;1
2023-RZS;bn:00053823n;change;1
2023-RZS;bn:00053849n;matrix;1
2023-RZS;bn:00054019n;measurement;1
2023-RZS;bn:00057017n;environment;8
2023-RZS;bn:00057551n;article;2
2023-RZS;bn:00058285n;number;3
2023-RZS;bn:00059480n;organizations;9
2023-RZS;bn:00060798n;participant;1
2023-RZS;bn:00060834n;party;1
2023-RZS;bn:00061017n;patient;1
2023-RZS;bn:00061947n;foundation;3
2023-RZS;bn:00062759n;plan;1
2023-RZS;bn:00062900n;platform;4
2023-RZS;bn:00063330n;policy;1
2023-RZS;bn:00064428n;principles;2
2023-RZS;bn:00064728n;validation;1
2023-RZS;bn:00067253n;reputation;10
2023-RZS;bn:00067280n;research;14
2023-RZS;bn:00067285n;research staff;1
2023-RZS;bn:00067807n;rights;1
2023-RZS;bn:00068562n;run time;1
2023-RZS;bn:00069579n;strategy;2
2023-RZS;bn:00069670n;science;5
2023-RZS;bn:00070351n;worthiness;2
2023-RZS;bn:00070363n;self organization;2
2023-RZS;bn:00070437n;seminars;1
2023-RZS;bn:00070697n;set;5
2023-RZS;bn:00070731n;trustor;39
2023-RZS;bn:00071216n;workshops;1
2023-RZS;bn:00072539n;social system;1
2023-RZS;bn:00072544n;social interaction;1
2023-RZS;bn:00072545n;social science;3
2023-RZS;bn:00072794n;track;1
2023-RZS;bn:00073858n;stakeholders;1
2023-RZS;bn:00075142n;summary;1
2023-RZS;bn:00076251n;taxonomy;4
2023-RZS;bn:00077270n;time;4
2023-RZS;bn:00077585n;tool;2
2023-RZS;bn:00077820n;tracer;1
2023-RZS;bn:00078496n;trustworthiness;51
2023-RZS;bn:00079372n;usefulness;1
2023-RZS;bn:00079373n;user;4
2023-RZS;bn:00080772n;www;1
2023-RZS;bn:00081578n;workflow;1
2023-RZS;bn:00082225v;fulfilled;2
2023-RZS;bn:00082285v;act;1
2023-RZS;bn:00082317v;add;1
2023-RZS;bn:00082343v;adhering;1
2023-RZS;bn:00082426v;impact;2
2023-RZS;bn:00082428v;affect;1
2023-RZS;bn:00082489v;targeted;1
2023-RZS;bn:00082553v;changing;1
2023-RZS;bn:00082596v;analyze;2
2023-RZS;bn:00082906v;attempts;1
2023-RZS;bn:00083095v;rely;2
2023-RZS;bn:00083240v;related;5
2023-RZS;bn:00083414v;do good;1
2023-RZS;bn:00083451v;depending;1
2023-RZS;bn:00084119v;dispersed;1
2023-RZS;bn:00084726v;focus;2
2023-RZS;bn:00085193v;cloud;1
2023-RZS;bn:00085337v;occur;2
2023-RZS;bn:00085428v;trusted;3
2023-RZS;bn:00086008v;created;1
2023-RZS;bn:00086468v;defined;10
2023-RZS;bn:00086736v;develop;3
2023-RZS;bn:00087107v;performed;1
2023-RZS;bn:00087138v;document;1
2023-RZS;bn:00087587v;enabling;2
2023-RZS;bn:00087677v;participating;3
2023-RZS;bn:00088078v;features;1
2023-RZS;bn:00089791v;teaching;3
2023-RZS;bn:00089808v;interact;3
2023-RZS;bn:00090616v;oversee;4
2023-RZS;bn:00090897v;monitoring;1
2023-RZS;bn:00091028v;needs;1
2023-RZS;bn:00092103v;protect;1
2023-RZS;bn:00096228a;academic;2
2023-RZS;bn:00097372a;applicable;1
2023-RZS;bn:00097457a;archetypal;1
2023-RZS;bn:00099532a;characteristic;2
2023-RZS;bn:00099598a;main;1
2023-RZS;bn:00100148a;complex;1
2023-RZS;bn:00101187a;true;1
2023-RZS;bn:00101192a;dependent;1
2023-RZS;bn:00102030a;educational;1
2023-RZS;bn:00104238a;holistic;1
2023-RZS;bn:00104971a;individual;3
2023-RZS;bn:00105239a;integrative;1
2023-RZS;bn:00105275a;interested;1
2023-RZS;bn:00105300a;interpersonal;1
2023-RZS;bn:00105350a;intrinsic;1
2023-RZS;bn:00107182a;necessary;2
2023-RZS;bn:00108829a;possible;2
2023-RZS;bn:00109650a;related;8
2023-RZS;bn:00110843a;social;5
2023-RZS;bn:00111129a;standard;1
2023-RZS;bn:00111286a;strategic;1
2023-RZS;bn:00114116r;actively;1
2023-RZS;bn:00122437n;research question;1
2023-RZS;bn:00237517n;business ecosystem;2
2023-RZS;bn:00353055n;quality;1
2023-RZS;bn:00632106n;profit;1
2023-RZS;bn:00758002n;requirements elicitation;1
2023-RZS;bn:00946906n;budget set;1
2023-RZS;bn:00983111n;traceability;3
2023-RZS;bn:01083464n;sustainability;1
2023-RZS;bn:01115911n;supply chain;1
2023-RZS;bn:01145672n;academic record;1
2023-RZS;bn:01241563n;functional design;1
2023-RZS;bn:01256985n;milestones;1
2023-RZS;bn:01265145n;exchange;2
2023-RZS;bn:01401585n;dbe;31
2023-RZS;bn:01652179n;software development lifecycle;1
2023-RZS;bn:01749337n;peers;2
2023-RZS;bn:01770377n;social entities;5
2023-RZS;bn:01834425n;software development;1
2023-RZS;bn:02015986n;step;1
2023-RZS;bn:02161285n;scm;1
2023-RZS;bn:02180118n;component modeling;1
2023-RZS;bn:02245863n;usability;2
2023-RZS;bn:02387665n;collaboration;2
2023-RZS;bn:02840906n;remainder;1
2023-RZS;bn:02918442n;correctness;2
2023-RZS;bn:02958106n;activity management;1
2023-RZS;bn:03098987n;engineers;1
2023-RZS;bn:03112228n;digital technology;1
2023-RZS;bn:03136677n;research literature;1
2023-RZS;bn:03137989n;audit trail;1
2023-RZS;bn:03177014n;education research;1
2023-RZS;bn:03253409n;authentication;1
2023-RZS;bn:03313195n;creative commons;1
2023-RZS;bn:03335997n;city;1
2023-RZS;bn:03558977n;process specification;1
2023-RZS;bn:03617553n;enterprise modeling;3
2023-RZS;bn:03617678n;online course;1
2023-RZS;bn:03644019n;structured design;2
2023-RZS;bn:03788121n;design science research;2
2023-RZS;bn:03809036n;business network;4
2023-RZS;bn:03868546n;student council;1
2023-RZS;bn:03880513n;requirements engineering;1
2023-RZS;bn:03883152n;stakeholders;2
2023-RZS;bn:14251420n;moderators;2
2023-RZS;bn:14831528n;framework;4
2023-RZS;bn:15125301n;system;14
2023-RZS;bn:15182937n;digital systems;1
2023-RZS;bn:15701637n;social context;2
2023-RZS;bn:15885362n;institutional trust;2
2023-RZS;bn:16734104n;social network;1
2024-BRLG;bn:00000005n;ones;5
2024-BRLG;bn:00000986n;frequency;3
2024-BRLG;bn:00001296n;addition;2
2024-BRLG;bn:00001697n;airplanes;1
2024-BRLG;bn:00002355n;al;23
2024-BRLG;bn:00002705n;algorithms;2
2024-BRLG;bn:00002912n;allocation;1
2024-BRLG;bn:00003125n;modification;1
2024-BRLG;bn:00005095n;application;3
2024-BRLG;bn:00005134n;comprehension;1
2024-BRLG;bn:00005927n;art;1
2024-BRLG;bn:00006195n;humanities;1
2024-BRLG;bn:00007287n;authors;3
2024-BRLG;bn:00007985n;study;1
2024-BRLG;bn:00009631n;founder;1
2024-BRLG;bn:00009657n;behavior;4
2024-BRLG;bn:00010731n;bit;2
2024-BRLG;bn:00011974n;bond;2
2024-BRLG;bn:00013447n;browser;1
2024-BRLG;bn:00014137n;business;2
2024-BRLG;bn:00014691n;figurer;8
2024-BRLG;bn:00014694n;calculus;2
2024-BRLG;bn:00016413n;type;1
2024-BRLG;bn:00017624n;probability;6
2024-BRLG;bn:00019404n;proposal;1
2024-BRLG;bn:00020354n;code;1
2024-BRLG;bn:00020452n;process;4
2024-BRLG;bn:00020726n;color;5
2024-BRLG;bn:00021286n;company;1
2024-BRLG;bn:00021395n;portion;1
2024-BRLG;bn:00021397n;composer;1
2024-BRLG;bn:00021483n;storage;2
2024-BRLG;bn:00021547n;concept;13
2024-BRLG;bn:00021628n;judgment;1
2024-BRLG;bn:00021883n;conjunction;1
2024-BRLG;bn:00021961n;results;6
2024-BRLG;bn:00022168n;context;3
2024-BRLG;bn:00022826n;corpus;22
2024-BRLG;bn:00023236n;state;1
2024-BRLG;bn:00024712n;network;4
2024-BRLG;bn:00025331n;information systems;1
2024-BRLG;bn:00025333n;database;2
2024-BRLG;bn:00026259n;density;1
2024-BRLG;bn:00027797n;probability distribution;1
2024-BRLG;bn:00027976n;physician;1
2024-BRLG;bn:00028018n;document;63
2024-BRLG;bn:00030721n;goal;1
2024-BRLG;bn:00031027n;entities;10
2024-BRLG;bn:00031339n;synonym;1
2024-BRLG;bn:00031973n;evaluation;1
2024-BRLG;bn:00032309n;experiment;11
2024-BRLG;bn:00033729n;way;3
2024-BRLG;bn:00034432n;filer;2
2024-BRLG;bn:00036777n;stop;1
2024-BRLG;bn:00036821n;gs;5
2024-BRLG;bn:00036845n;interaction;1
2024-BRLG;bn:00037526n;normal distribution;1
2024-BRLG;bn:00042601n;half;3
2024-BRLG;bn:00042904n;occurrence;1
2024-BRLG;bn:00044576n;man;1
2024-BRLG;bn:00044598n;homonyms;1
2024-BRLG;bn:00044916n;server;1
2024-BRLG;bn:00045087n;html;2
2024-BRLG;bn:00045156n;nlp;7
2024-BRLG;bn:00045632n;theory;2
2024-BRLG;bn:00045800n;idea;2
2024-BRLG;bn:00046065n;impact;1
2024-BRLG;bn:00046958n;teacher;2
2024-BRLG;bn:00047088n;user interface;2
2024-BRLG;bn:00047114n;version;1
2024-BRLG;bn:00047172n;site;3
2024-BRLG;bn:00048043n;java;22
2024-BRLG;bn:00049573n;project;9
2024-BRLG;bn:00049910n;language;1
2024-BRLG;bn:00050896n;polysemy;2
2024-BRLG;bn:00050906n;vocabulary;1
2024-BRLG;bn:00053116n;management;1
2024-BRLG;bn:00053823n;change;1
2024-BRLG;bn:00053849n;matrix;15
2024-BRLG;bn:00056443n;interpretation;1
2024-BRLG;bn:00056990n;natural language;2
2024-BRLG;bn:00057017n;environment;2
2024-BRLG;bn:00057073n;navigation;1
2024-BRLG;bn:00057551n;article;1
2024-BRLG;bn:00057563n;paper;1
2024-BRLG;bn:00058285n;number;6
2024-BRLG;bn:00058448n;object system;1
2024-BRLG;bn:00059928n;overview;1
